run_id,alpha,sigma,lr,layer,delta_t,msd,std_msd,pair_count
alpha_2.0_g_3.0,2.0,3.0,,features.2.weight,24,0.0023352766524194026,0.021002961634283137,626
alpha_2.0_g_3.0,2.0,3.0,,features.2.weight,32,0.0026439773256010392,0.02251600879307828,618
alpha_2.0_g_3.0,2.0,3.0,,features.2.weight,48,0.00319317783959622,0.024706778986176643,602
alpha_2.0_g_3.0,2.0,3.0,,features.2.weight,64,0.003715015189716121,0.026418347415087483,586
alpha_2.0_g_3.0,2.0,3.0,,features.2.weight,96,0.004761530681030357,0.029234481467189318,554
alpha_2.0_g_3.0,2.0,3.0,,features.2.weight,128,0.005861534735377899,0.03168612897265686,522
alpha_2.0_g_3.0,2.0,3.0,,features.4.weight,1,9.013578476656821e-05,0.0011105696765343733,649
alpha_2.0_g_3.0,2.0,3.0,,features.4.weight,2,0.00022442906645382248,0.0026274882296566625,648
alpha_2.0_g_3.0,2.0,3.0,,features.4.weight,3,0.0003732085935057322,0.0042232111656120355,647
alpha_2.0_g_3.0,2.0,3.0,,features.4.weight,4,0.000519141579904388,0.005730839452412192,646
alpha_2.0_g_3.0,2.0,3.0,,features.4.weight,6,0.000777016496896637,0.008278640205382064,644
alpha_2.0_g_3.0,2.0,3.0,,features.4.weight,8,0.0009827754028458387,0.010182469563963438,642
alpha_2.0_g_3.0,2.0,3.0,,features.4.weight,12,0.0012790842845278587,0.012663965195586777,638
alpha_2.0_g_3.0,2.0,3.0,,features.4.weight,16,0.0014875644347880882,0.014173172649822154,634
alpha_2.0_g_3.0,2.0,3.0,,features.4.weight,24,0.0017946669155518842,0.016026755286913493,626
alpha_2.0_g_3.0,2.0,3.0,,features.4.weight,32,0.0020434109754405715,0.017249057502226512,618
alpha_2.0_g_3.0,2.0,3.0,,features.4.weight,48,0.002486535312035332,0.019022532823479463,602
alpha_2.0_g_3.0,2.0,3.0,,features.4.weight,64,0.0029078172391915056,0.020407213774400187,586
alpha_2.0_g_3.0,2.0,3.0,,features.4.weight,96,0.003753225219312325,0.022681836616311297,554
alpha_2.0_g_3.0,2.0,3.0,,features.4.weight,128,0.004642412831996331,0.024657500145392263,522
alpha_2.0_g_3.0,2.0,3.0,,features.6.weight,1,6.188948004674918e-05,0.0007749860624810524,649
alpha_2.0_g_3.0,2.0,3.0,,features.6.weight,2,0.0001615658350765285,0.0019259574163824316,648
alpha_2.0_g_3.0,2.0,3.0,,features.6.weight,3,0.00027161290436548074,0.003126323464960775,647
alpha_2.0_g_3.0,2.0,3.0,,features.6.weight,4,0.00037948497470306194,0.004257377335860331,646
alpha_2.0_g_3.0,2.0,3.0,,features.6.weight,6,0.0005699527610837535,0.006155328283024725,644
alpha_2.0_g_3.0,2.0,3.0,,features.6.weight,8,0.0007228502476769299,0.0075774074760099576,642
alpha_2.0_g_3.0,2.0,3.0,,features.6.weight,12,0.0009456403429109975,0.009449757248245642,638
alpha_2.0_g_3.0,2.0,3.0,,features.6.weight,16,0.001104458619241406,0.010607182384974757,634
alpha_2.0_g_3.0,2.0,3.0,,features.6.weight,24,0.0013401665866459747,0.0120424452842745,626
alpha_2.0_g_3.0,2.0,3.0,,features.6.weight,32,0.001531795119765401,0.012995204869779326,618
alpha_2.0_g_3.0,2.0,3.0,,features.6.weight,48,0.0018733358196929908,0.014378728563909635,602
alpha_2.0_g_3.0,2.0,3.0,,features.6.weight,64,0.0021981226475658792,0.015458565666264378,586
alpha_2.0_g_3.0,2.0,3.0,,features.6.weight,96,0.0028501080961187497,0.017231118128841174,554
alpha_2.0_g_3.0,2.0,3.0,,features.6.weight,128,0.0035360389169926893,0.018768548475218666,522
alpha_2.0_g_3.0,2.0,3.0,,features.8.weight,1,4.353464377949172e-05,0.0005606833907900351,649
alpha_2.0_g_3.0,2.0,3.0,,features.8.weight,2,0.00011735315847620446,0.001441604086709194,648
alpha_2.0_g_3.0,2.0,3.0,,features.8.weight,3,0.00019830874239690864,0.00234953706694576,647
alpha_2.0_g_3.0,2.0,3.0,,features.8.weight,4,0.00027710135338920687,0.003193199287175093,646
alpha_2.0_g_3.0,2.0,3.0,,features.8.weight,6,0.00041580590231040716,0.004596306608384571,644
alpha_2.0_g_3.0,2.0,3.0,,features.8.weight,8,0.0005274342136751971,0.005645748147610945,642
alpha_2.0_g_3.0,2.0,3.0,,features.8.weight,12,0.0006912301182976314,0.0070304317703811315,638
alpha_2.0_g_3.0,2.0,3.0,,features.8.weight,16,0.0008094337207698425,0.007894567789628132,634
alpha_2.0_g_3.0,2.0,3.0,,features.8.weight,24,0.0009871453895766245,0.00898497898799566,626
alpha_2.0_g_3.0,2.0,3.0,,features.8.weight,32,0.0011324081878785045,0.009716566880666827,618
alpha_2.0_g_3.0,2.0,3.0,,features.8.weight,48,0.0013915493148433779,0.010780683181694253,602
alpha_2.0_g_3.0,2.0,3.0,,features.8.weight,64,0.0016381127088358847,0.011611502035356212,586
alpha_2.0_g_3.0,2.0,3.0,,features.8.weight,96,0.002133315746587189,0.012974826569573147,554
alpha_2.0_g_3.0,2.0,3.0,,features.8.weight,128,0.002654535589656383,0.014156496023085108,522
