alpha,g,layer,participation_ratio_mean,participation_ratio_median,participation_ratio_sem,displacement_mean,displacement_median,displacement_sem,effective_rank_mean,effective_rank_median,effective_rank_sem,ipr_mean,ipr_median,ipr_sem,hill_alpha_mean,hill_alpha_median,hill_alpha_sem,spectral_entropy_mean,spectral_entropy_median,spectral_entropy_sem,dominance_ratio_mean,dominance_ratio_median,dominance_ratio_sem,participation_ratio_pct_err,displacement_pct_err,effective_rank_pct_err,ipr_pct_err,hill_alpha_pct_err,spectral_entropy_pct_err,dominance_ratio_pct_err
1.0,1.5,features.4.weight,0.02686774618923664,0.01551594864577055,0.008941578378932405,0.0024074713699519636,0.00257527525536716,0.0003003055031063044,1.6880446910858153,1.6409250497817993,0.3096734761112761,0.9995408415794372,0.9999830722808838,0.00040593086276321654,0.9966068267822266,1.000902533531189,0.0434307862735531,1.3175118714571,1.2616761922836304,0.3817091909578619,0.22164706289768218,0.2238249033689499,0.05278709566110741,33.27997188880118,12.473897170885003,18.345099377202047,0.04061173349572987,4.357865620264648,28.97197355312717,23.815833591927746
1.0,1.5,features.6.weight,0.018609510408714412,0.013980704359710217,0.008765430180478862,0.0020223084487952293,0.002142390003427863,0.00040078399677368756,1.5603489398956298,1.205437421798706,0.3285850952686324,0.9995442509651185,0.9999992847442627,0.00040684224475130194,0.9431448817253113,0.9803757667541504,0.040292881761292594,1.027414658665657,0.8131573796272278,0.38952054591134305,0.32264460027217867,0.2751092314720154,0.09095685870482771,47.10188493929539,19.81814381542295,21.058436793670722,0.04070277472542831,4.27218368482095,37.91269110538372,28.19103701971077
1.0,2.0,classifier.weight,0.4541068747639656,0.4133512079715729,0.13064927661205056,0.016086121462285517,0.00873318687081337,0.005924679135718042,2.144060206413269,1.7965370416641235,0.6523531555577737,0.8122532606124878,0.9926936626434326,0.11244323691201383,1.56854590177536,1.2558720111846924,0.4381020531570122,0.9988331865519285,1.0460801124572754,0.3732656323941763,0.46175998747348784,0.3669629693031311,0.13474839015735388,28.77060090313741,36.830998383349666,30.426065163957066,13.84337156458133,27.930457926742598,37.37016725312526,29.181478216557366
1.0,2.0,features.0.weight,0.037721875682473184,0.036749131977558136,0.011703449536337071,0.004075342230498791,0.003112600650638342,0.0011441605292802743,1.7345468759536744,1.7544140815734863,0.15395239164512198,0.9999407052993774,0.9999760389328003,3.666629708461842e-05,1.0203181147575378,1.0479172468185425,0.04920412817391587,1.6296980023384093,1.6957060098648071,0.2875411642147834,0.16955642104148866,0.13186536729335785,0.03446246172683607,31.025629888746163,28.075201162682177,8.875654718785109,0.003666847133064826,4.822430128627917,17.643831176217827,20.325070271684652
1.0,2.0,features.2.weight,0.040855940990149976,0.04413677006959915,0.012049023329901293,0.002740665164310485,0.002596384845674038,0.0006281659730324851,1.8965249538421631,1.7544128894805908,0.26669559158784373,0.9995303750038147,0.9999468326568604,0.0004030708854229666,0.9981990218162536,1.0008054971694946,0.04386657020073367,1.7736831784248352,1.8561958074569702,0.3288996621291583,0.16184386759996414,0.12834405899047852,0.03736877336671634,29.491484072796688,22.920201315089262,14.062329686068518,0.04032602665240947,4.3945715475574305,18.54331518333765,23.089397158428152
1.0,2.0,features.4.weight,0.02686010506004095,0.015509149990975857,0.008940005883880997,0.002024312678258866,0.0023599385749548674,0.0002967782325154864,1.6880402326583863,1.6409218311309814,0.3096718813973712,0.9995408654212952,0.9999830722808838,0.00040590712589983114,0.9965608835220336,1.0009026527404785,0.04341681691229036,1.3174872726202012,1.2616571187973022,0.3817056669152578,0.22169249355793,0.22387413680553436,0.052804499680002275,33.28358494465013,14.660691290574174,18.345053358692095,0.04060935775034529,4.3566647688244755,28.972247007451283,23.818803619620095
1.0,2.0,features.6.weight,0.018602813221514226,0.013973564840853214,0.008762367218386063,0.001765547733521089,0.0020225534681230783,0.00038592845833027793,1.560343599319458,1.205433964729309,0.32858153295268827,0.9995442271232605,0.9999991655349731,0.0004068355788981085,0.9429019451141357,0.9803363680839539,0.04034939122334972,1.0273917675018311,0.8131260871887207,0.38951152195545213,0.3226819634437561,0.2751798629760742,0.09095331456293797,47.10237701173256,21.858851562206606,21.0582805669212,0.0407021088070312,4.27927754656032,37.912657496037205,28.186674455633543
1.0,2.5,classifier.weight,0.4538979306817055,0.41422799229621887,0.13052090476959416,0.018191163521260025,0.019474206492304802,0.005355732970713251,2.1439107179641725,1.7977977991104126,0.6521521698273245,0.812016761302948,0.9928773641586304,0.11222201912337475,1.568466603755951,1.255355954170227,0.4377604282133861,0.9985812421888113,1.047492504119873,0.37310542052353557,0.4618598073720932,0.3664458692073822,0.13480887391137095,28.755562858276512,29.441398646403254,30.418811957178843,13.820160429115436,27.910089202096934,37.36355188344195,29.188267036790105
1.0,2.5,features.0.weight,0.03771018981933594,0.036743346601724625,0.011697168339936894,0.0037719347048550842,0.0033029401674866676,0.0008853231742607273,1.7345361232757568,1.754410743713379,0.15394783910013987,0.9999407052993774,0.9999760389328003,3.666629708461842e-05,1.0202696204185486,1.0480706691741943,0.04925724724740648,1.6296536922454834,1.6956928968429565,0.2875209733405265,0.1695762574672699,0.13187584280967712,0.03446561560237221,31.01858780339302,23.471328205156215,8.875447275747812,0.003666847133064826,4.827865719181124,17.643071942748417,20.32455257424493
1.0,2.5,features.2.weight,0.04085356257855892,0.04413057491183281,0.012047784446273208,0.002875739778392017,0.0024650758132338524,0.0004784011916452,1.8965219020843507,1.754407286643982,0.2666954392716334,0.9995303750038147,0.9999468326568604,0.0004030708854229666,0.998216712474823,1.0008487701416016,0.0438552618506199,1.7736717820167542,1.8561744689941406,0.3288964423376396,0.16184971034526824,0.12835323810577393,0.03737119658176902,29.490168508819885,16.635760830651382,14.062344282896225,0.04032602665240947,4.393360810589115,18.543252797519717,23.090060836096875
