alpha,sigma,run_id,delta_t,method,layer_A,layer_B,correlation
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.2.weight,features.14.weight,0.34663389877220574
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.2.weight,features.16.weight,-0.376084665569246
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.2.weight,features.2.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.2.weight,features.4.weight,0.7044538232581455
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.2.weight,features.6.weight,0.9127850165047822
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.2.weight,features.8.weight,0.6812571796466994
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.4.weight,classifier.weight,-0.04962196773420676
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.4.weight,features.0.weight,0.8663046438672659
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.4.weight,features.10.weight,0.7298088704479966
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.4.weight,features.12.weight,0.6230753611672952
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.4.weight,features.14.weight,0.2702174127220646
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.4.weight,features.16.weight,-0.45255058454981756
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.4.weight,features.2.weight,0.7044538232581455
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.4.weight,features.4.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.4.weight,features.6.weight,0.6634041007970316
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.4.weight,features.8.weight,0.7789912343921802
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.6.weight,classifier.weight,-0.030999998770365664
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.6.weight,features.0.weight,0.8222691156749697
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.6.weight,features.10.weight,0.9028176093159881
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.6.weight,features.12.weight,0.6944660049748224
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.6.weight,features.14.weight,0.31888890295085537
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.6.weight,features.16.weight,-0.4896785862194152
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.6.weight,features.2.weight,0.9127850165047822
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.6.weight,features.4.weight,0.6634041007970316
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.6.weight,features.6.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.6.weight,features.8.weight,0.710134480558586
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.8.weight,classifier.weight,0.06733669093035008
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.8.weight,features.0.weight,0.7201060083499163
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.8.weight,features.10.weight,0.839835220192608
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.8.weight,features.12.weight,0.8427170026417744
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.8.weight,features.14.weight,0.4512686772651828
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.8.weight,features.16.weight,-0.40544337723406215
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.8.weight,features.2.weight,0.6812571796466994
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.8.weight,features.4.weight,0.7789912343921802
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.8.weight,features.6.weight,0.710134480558586
1.5,0.25,alpha_1.5_g_0.25,1,spearman,features.8.weight,features.8.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,spearman,classifier.weight,classifier.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,spearman,classifier.weight,features.0.weight,-0.059466925732827663
1.5,0.25,alpha_1.5_g_0.25,2,spearman,classifier.weight,features.10.weight,0.07453546781829842
1.5,0.25,alpha_1.5_g_0.25,2,spearman,classifier.weight,features.12.weight,0.14642469843368838
1.5,0.25,alpha_1.5_g_0.25,2,spearman,classifier.weight,features.14.weight,0.664013188823881
1.5,0.25,alpha_1.5_g_0.25,2,spearman,classifier.weight,features.16.weight,0.717590395809543
1.5,0.25,alpha_1.5_g_0.25,2,spearman,classifier.weight,features.2.weight,-0.006475360605494483
1.5,0.25,alpha_1.5_g_0.25,2,spearman,classifier.weight,features.4.weight,-0.092132477769845
1.5,0.25,alpha_1.5_g_0.25,2,spearman,classifier.weight,features.6.weight,-0.11404240492612588
1.5,0.25,alpha_1.5_g_0.25,2,spearman,classifier.weight,features.8.weight,0.0264149968557605
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.0.weight,classifier.weight,-0.059466925732827663
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.0.weight,features.0.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.0.weight,features.10.weight,0.6784856914283034
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.0.weight,features.12.weight,0.6311687112352679
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.0.weight,features.14.weight,0.2517874447453212
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.0.weight,features.16.weight,-0.4296857551673986
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.0.weight,features.2.weight,0.8820701303838314
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.0.weight,features.4.weight,0.8330347958139689
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.0.weight,features.6.weight,0.7525053264211207
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.0.weight,features.8.weight,0.6492944240445786
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.10.weight,classifier.weight,0.07453546781829842
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.10.weight,features.0.weight,0.6784856914283034
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.10.weight,features.10.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.10.weight,features.12.weight,0.7719905160088784
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.10.weight,features.14.weight,0.45077019142578495
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.10.weight,features.16.weight,-0.4107192002448114
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.10.weight,features.2.weight,0.6794372748960804
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.10.weight,features.4.weight,0.6367540272141892
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.10.weight,features.6.weight,0.805231363824136
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.10.weight,features.8.weight,0.8021220316967395
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.12.weight,classifier.weight,0.14642469843368838
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.12.weight,features.0.weight,0.6311687112352679
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.12.weight,features.10.weight,0.7719905160088784
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.12.weight,features.12.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.12.weight,features.14.weight,0.3894076937548554
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.12.weight,features.16.weight,-0.24499752567429867
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.12.weight,features.2.weight,0.6758439839410654
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.12.weight,features.4.weight,0.5524792554074097
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.12.weight,features.6.weight,0.6861025305482368
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.12.weight,features.8.weight,0.8145804575629614
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.14.weight,classifier.weight,0.664013188823881
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.14.weight,features.0.weight,0.2517874447453212
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.14.weight,features.10.weight,0.45077019142578495
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.14.weight,features.12.weight,0.3894076937548554
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.14.weight,features.14.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.14.weight,features.16.weight,0.2147262788726425
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.14.weight,features.2.weight,0.29020241096178107
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.14.weight,features.4.weight,0.23348529533223764
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.14.weight,features.6.weight,0.24744141168030603
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.14.weight,features.8.weight,0.3924596210587234
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.16.weight,classifier.weight,0.717590395809543
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.16.weight,features.0.weight,-0.4296857551673986
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.16.weight,features.10.weight,-0.4107192002448114
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.16.weight,features.12.weight,-0.24499752567429867
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.16.weight,features.14.weight,0.2147262788726425
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.16.weight,features.16.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.16.weight,features.2.weight,-0.38278796385391917
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.16.weight,features.4.weight,-0.44822966743570164
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.16.weight,features.6.weight,-0.5121138088655873
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.16.weight,features.8.weight,-0.39932076745155076
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.2.weight,classifier.weight,-0.006475360605494483
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.2.weight,features.0.weight,0.8820701303838314
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.2.weight,features.10.weight,0.6794372748960804
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.2.weight,features.12.weight,0.6758439839410654
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.2.weight,features.14.weight,0.29020241096178107
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.2.weight,features.16.weight,-0.38278796385391917
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.2.weight,features.2.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.2.weight,features.4.weight,0.6305324799331511
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.2.weight,features.6.weight,0.8519988959531101
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.2.weight,features.8.weight,0.619991195239603
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.4.weight,classifier.weight,-0.092132477769845
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.4.weight,features.0.weight,0.8330347958139689
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.4.weight,features.10.weight,0.6367540272141892
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.4.weight,features.12.weight,0.5524792554074097
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.4.weight,features.14.weight,0.23348529533223764
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.4.weight,features.16.weight,-0.44822966743570164
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.4.weight,features.2.weight,0.6305324799331511
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.4.weight,features.4.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.4.weight,features.6.weight,0.5854873146354115
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.4.weight,features.8.weight,0.6822252953775301
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.6.weight,classifier.weight,-0.11404240492612588
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.6.weight,features.0.weight,0.7525053264211207
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.6.weight,features.10.weight,0.805231363824136
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.6.weight,features.12.weight,0.6861025305482368
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.6.weight,features.14.weight,0.24744141168030603
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.6.weight,features.16.weight,-0.5121138088655873
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.6.weight,features.2.weight,0.8519988959531101
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.6.weight,features.4.weight,0.5854873146354115
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.6.weight,features.6.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.6.weight,features.8.weight,0.6710182741175763
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.8.weight,classifier.weight,0.0264149968557605
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.8.weight,features.0.weight,0.6492944240445786
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.8.weight,features.10.weight,0.8021220316967395
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.8.weight,features.12.weight,0.8145804575629614
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.8.weight,features.14.weight,0.3924596210587234
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.8.weight,features.16.weight,-0.39932076745155076
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.8.weight,features.2.weight,0.619991195239603
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.8.weight,features.4.weight,0.6822252953775301
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.8.weight,features.6.weight,0.6710182741175763
1.5,0.25,alpha_1.5_g_0.25,2,spearman,features.8.weight,features.8.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,spearman,classifier.weight,classifier.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,spearman,classifier.weight,features.0.weight,-0.09881988359174126
1.5,0.25,alpha_1.5_g_0.25,4,spearman,classifier.weight,features.10.weight,0.21031966376219316
1.5,0.25,alpha_1.5_g_0.25,4,spearman,classifier.weight,features.12.weight,0.1546445900879805
1.5,0.25,alpha_1.5_g_0.25,4,spearman,classifier.weight,features.14.weight,0.6708027417664818
1.5,0.25,alpha_1.5_g_0.25,4,spearman,classifier.weight,features.16.weight,0.7413282578501414
1.5,0.25,alpha_1.5_g_0.25,4,spearman,classifier.weight,features.2.weight,-0.045941028376148885
1.5,0.25,alpha_1.5_g_0.25,4,spearman,classifier.weight,features.4.weight,-0.1303757542018445
1.5,0.25,alpha_1.5_g_0.25,4,spearman,classifier.weight,features.6.weight,-0.14552522464261602
1.5,0.25,alpha_1.5_g_0.25,4,spearman,classifier.weight,features.8.weight,0.014210030949016222
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.0.weight,classifier.weight,-0.09881988359174126
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.0.weight,features.0.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.0.weight,features.10.weight,0.605389134561819
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.0.weight,features.12.weight,0.6312555224153057
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.0.weight,features.14.weight,0.2255612666551101
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.0.weight,features.16.weight,-0.4573197380034598
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.0.weight,features.2.weight,0.895117325714722
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.0.weight,features.4.weight,0.8315176017769621
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.0.weight,features.6.weight,0.7762236602599757
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.0.weight,features.8.weight,0.646191114365706
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.10.weight,classifier.weight,0.21031966376219316
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.10.weight,features.0.weight,0.605389134561819
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.10.weight,features.10.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.10.weight,features.12.weight,0.6765034188246238
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.10.weight,features.14.weight,0.5680386012709913
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.10.weight,features.16.weight,-0.2961712060198644
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.10.weight,features.2.weight,0.5782057506109786
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.10.weight,features.4.weight,0.5850629289203314
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.10.weight,features.6.weight,0.6961826276012968
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.10.weight,features.8.weight,0.7337937553157416
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.12.weight,classifier.weight,0.1546445900879805
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.12.weight,features.0.weight,0.6312555224153057
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.12.weight,features.10.weight,0.6765034188246238
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.12.weight,features.12.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.12.weight,features.14.weight,0.36543691292688196
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.12.weight,features.16.weight,-0.20121867507802302
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.12.weight,features.2.weight,0.6536636166153379
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.12.weight,features.4.weight,0.5293798574079076
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.12.weight,features.6.weight,0.6593461277601664
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.12.weight,features.8.weight,0.7863838598373175
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.14.weight,classifier.weight,0.6708027417664818
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.14.weight,features.0.weight,0.2255612666551101
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.14.weight,features.10.weight,0.5680386012709913
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.14.weight,features.12.weight,0.36543691292688196
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.14.weight,features.14.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.14.weight,features.16.weight,0.2295391215858256
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.14.weight,features.2.weight,0.2658859699642353
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.14.weight,features.4.weight,0.20889320174579326
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.14.weight,features.6.weight,0.22109867363754565
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.14.weight,features.8.weight,0.35622322113960225
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.16.weight,classifier.weight,0.7413282578501414
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.16.weight,features.0.weight,-0.4573197380034598
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.16.weight,features.10.weight,-0.2961712060198644
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.16.weight,features.12.weight,-0.20121867507802302
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.16.weight,features.14.weight,0.2295391215858256
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.16.weight,features.16.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.16.weight,features.2.weight,-0.39700646690134284
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.16.weight,features.4.weight,-0.47789052868194254
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.16.weight,features.6.weight,-0.5119020786243704
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.16.weight,features.8.weight,-0.3843869451984335
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.2.weight,classifier.weight,-0.045941028376148885
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.2.weight,features.0.weight,0.895117325714722
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.2.weight,features.10.weight,0.5782057506109786
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.2.weight,features.12.weight,0.6536636166153379
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.2.weight,features.14.weight,0.2658859699642353
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.2.weight,features.16.weight,-0.39700646690134284
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.2.weight,features.2.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.2.weight,features.4.weight,0.6504484989370981
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.2.weight,features.6.weight,0.8478294982790467
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.2.weight,features.8.weight,0.6118260576910614
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.4.weight,classifier.weight,-0.1303757542018445
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.4.weight,features.0.weight,0.8315176017769621
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.4.weight,features.10.weight,0.5850629289203314
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.4.weight,features.12.weight,0.5293798574079076
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.4.weight,features.14.weight,0.20889320174579326
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.4.weight,features.16.weight,-0.47789052868194254
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.4.weight,features.2.weight,0.6504484989370981
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.4.weight,features.4.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.4.weight,features.6.weight,0.609703103543947
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.4.weight,features.8.weight,0.6470975600455219
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.6.weight,classifier.weight,-0.14552522464261602
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.6.weight,features.0.weight,0.7762236602599757
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.6.weight,features.10.weight,0.6961826276012968
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.6.weight,features.12.weight,0.6593461277601664
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.6.weight,features.14.weight,0.22109867363754565
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.6.weight,features.16.weight,-0.5119020786243704
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.6.weight,features.2.weight,0.8478294982790467
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.6.weight,features.4.weight,0.609703103543947
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.6.weight,features.6.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.6.weight,features.8.weight,0.6786512315232467
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.8.weight,classifier.weight,0.014210030949016222
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.8.weight,features.0.weight,0.646191114365706
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.8.weight,features.10.weight,0.7337937553157416
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.8.weight,features.12.weight,0.7863838598373175
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.8.weight,features.14.weight,0.35622322113960225
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.8.weight,features.16.weight,-0.3843869451984335
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.8.weight,features.2.weight,0.6118260576910614
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.8.weight,features.4.weight,0.6470975600455219
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.8.weight,features.6.weight,0.6786512315232467
1.5,0.25,alpha_1.5_g_0.25,4,spearman,features.8.weight,features.8.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,8,spearman,classifier.weight,classifier.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,8,spearman,classifier.weight,features.0.weight,-0.12672909729971907
1.5,0.25,alpha_1.5_g_0.25,8,spearman,classifier.weight,features.10.weight,0.3763452629662133
1.5,0.25,alpha_1.5_g_0.25,8,spearman,classifier.weight,features.12.weight,0.24633649111319678
1.5,0.25,alpha_1.5_g_0.25,8,spearman,classifier.weight,features.14.weight,0.6720016795957636
1.5,0.25,alpha_1.5_g_0.25,8,spearman,classifier.weight,features.16.weight,0.75213199767699
1.5,0.25,alpha_1.5_g_0.25,8,spearman,classifier.weight,features.2.weight,-0.06789482880789245
1.5,0.25,alpha_1.5_g_0.25,8,spearman,classifier.weight,features.4.weight,-0.15610723943360238
1.5,0.25,alpha_1.5_g_0.25,8,spearman,classifier.weight,features.6.weight,-0.15913133646909117
1.5,0.25,alpha_1.5_g_0.25,8,spearman,classifier.weight,features.8.weight,0.024599324915019722
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.0.weight,classifier.weight,-0.12672909729971907
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.0.weight,features.0.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.0.weight,features.10.weight,0.48301001850688274
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.0.weight,features.12.weight,0.569817784751106
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.0.weight,features.14.weight,0.20380960151122848
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.0.weight,features.16.weight,-0.48252862428508686
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.0.weight,features.2.weight,0.9004560879026401
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.0.weight,features.4.weight,0.8356629964792687
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.0.weight,features.6.weight,0.7947916619964009
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.0.weight,features.8.weight,0.6163492028273436
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.10.weight,classifier.weight,0.3763452629662133
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.10.weight,features.0.weight,0.48301001850688274
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.10.weight,features.10.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.10.weight,features.12.weight,0.5561879248001781
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.10.weight,features.14.weight,0.7223703279005478
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.10.weight,features.16.weight,-0.14870706906116063
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.10.weight,features.2.weight,0.4502801589143208
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.10.weight,features.4.weight,0.4874060667955796
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.10.weight,features.6.weight,0.5435582031524454
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.10.weight,features.8.weight,0.6119740569066776
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.12.weight,classifier.weight,0.24633649111319678
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.12.weight,features.0.weight,0.569817784751106
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.12.weight,features.10.weight,0.5561879248001781
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.12.weight,features.12.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.12.weight,features.14.weight,0.3925618898160969
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.12.weight,features.16.weight,-0.06790499209244141
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.12.weight,features.2.weight,0.5752566573551383
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.12.weight,features.4.weight,0.46288289767718965
1.5,0.25,alpha_1.5_g_0.25,8,spearman,features.12.weight,features.6.weight,0.5806065921870673
