alpha,sigma,run_id,delta_t,method,layer_A,layer_B,correlation
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.12.weight,features.0.weight,0.9865650923049459
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.12.weight,features.10.weight,0.999997672120728
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.12.weight,features.12.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.12.weight,features.14.weight,0.9998235681107933
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.12.weight,features.16.weight,0.9989624916676864
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.12.weight,features.2.weight,0.9955911248052729
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.12.weight,features.4.weight,0.9984309691935537
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.12.weight,features.6.weight,0.9996736973373643
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.12.weight,features.8.weight,0.9999659564374098
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.14.weight,classifier.weight,0.9984621980177024
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.14.weight,features.0.weight,0.9887152133615246
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.14.weight,features.10.weight,0.9998137237218673
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.14.weight,features.12.weight,0.9998235681107933
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.14.weight,features.14.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.14.weight,features.16.weight,0.9996305237522927
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.14.weight,features.2.weight,0.9967799002245383
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.14.weight,features.4.weight,0.999104382520428
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.14.weight,features.6.weight,0.9998775879496878
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.14.weight,features.8.weight,0.9998251487154688
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.16.weight,classifier.weight,0.9995989110448278
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.16.weight,features.0.weight,0.9918491015645112
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.16.weight,features.10.weight,0.9989499240848393
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.16.weight,features.12.weight,0.9989624916676864
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.16.weight,features.14.weight,0.9996305237522927
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.16.weight,features.16.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.16.weight,features.2.weight,0.9982440437004715
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.16.weight,features.4.weight,0.9996587369194486
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.16.weight,features.6.weight,0.9996521547552955
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.16.weight,features.8.weight,0.9990666089568918
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.2.weight,classifier.weight,0.9990640678479035
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.2.weight,features.0.weight,0.9975238764350777
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.2.weight,features.10.weight,0.995643547714551
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.2.weight,features.12.weight,0.9955911248052729
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.2.weight,features.14.weight,0.9967799002245383
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.2.weight,features.16.weight,0.9982440437004715
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.2.weight,features.2.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.2.weight,features.4.weight,0.9992696833512925
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.2.weight,features.6.weight,0.9976498562468109
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.2.weight,features.8.weight,0.9961576228167187
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.4.weight,classifier.weight,0.9994963967601652
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.4.weight,features.0.weight,0.9941320517883145
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.4.weight,features.10.weight,0.9984599159728882
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.4.weight,features.12.weight,0.9984309691935537
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.4.weight,features.14.weight,0.999104382520428
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.4.weight,features.16.weight,0.9996587369194486
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.4.weight,features.2.weight,0.9992696833512925
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.4.weight,features.4.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.4.weight,features.6.weight,0.9995325779056239
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.4.weight,features.8.weight,0.9987430063800005
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.6.weight,classifier.weight,0.9986597512095218
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.6.weight,features.0.weight,0.9903965617282274
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.6.weight,features.10.weight,0.9996886235607982
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.6.weight,features.12.weight,0.9996736973373643
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.6.weight,features.14.weight,0.9998775879496878
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.6.weight,features.16.weight,0.9996521547552955
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.6.weight,features.2.weight,0.9976498562468109
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.6.weight,features.4.weight,0.9995325779056239
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.6.weight,features.6.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.6.weight,features.8.weight,0.999802443833477
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.8.weight,classifier.weight,0.9975163527629876
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.8.weight,features.0.weight,0.9876027161923792
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.8.weight,features.10.weight,0.9999767392010023
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.8.weight,features.12.weight,0.9999659564374098
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.8.weight,features.14.weight,0.9998251487154688
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.8.weight,features.16.weight,0.9990666089568918
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.8.weight,features.2.weight,0.9961576228167187
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.8.weight,features.4.weight,0.9987430063800005
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.8.weight,features.6.weight,0.999802443833477
2.0,1.0,alpha_2.0_g_1.0,128,pearson,features.8.weight,features.8.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,pearson,classifier.weight,classifier.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,pearson,classifier.weight,features.0.weight,-0.044820070501741305
1.5,0.25,alpha_1.5_g_0.25,1,pearson,classifier.weight,features.10.weight,-0.030306109626411247
1.5,0.25,alpha_1.5_g_0.25,1,pearson,classifier.weight,features.12.weight,0.044394214813279806
1.5,0.25,alpha_1.5_g_0.25,1,pearson,classifier.weight,features.14.weight,0.778892721713198
1.5,0.25,alpha_1.5_g_0.25,1,pearson,classifier.weight,features.16.weight,0.34559856743662487
1.5,0.25,alpha_1.5_g_0.25,1,pearson,classifier.weight,features.2.weight,-0.023419087123061906
1.5,0.25,alpha_1.5_g_0.25,1,pearson,classifier.weight,features.4.weight,-0.05177522557313588
1.5,0.25,alpha_1.5_g_0.25,1,pearson,classifier.weight,features.6.weight,-0.051454063248198484
1.5,0.25,alpha_1.5_g_0.25,1,pearson,classifier.weight,features.8.weight,-0.017219295590644217
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.0.weight,classifier.weight,-0.044820070501741305
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.0.weight,features.0.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.0.weight,features.10.weight,0.5887325274560551
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.0.weight,features.12.weight,0.4362057307009673
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.0.weight,features.14.weight,0.013716337071586503
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.0.weight,features.16.weight,-0.25684387657505664
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.0.weight,features.2.weight,0.8507508041804417
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.0.weight,features.4.weight,0.7440577304613788
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.0.weight,features.6.weight,0.6660551124178176
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.0.weight,features.8.weight,0.5646493110480257
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.10.weight,classifier.weight,-0.030306109626411247
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.10.weight,features.0.weight,0.5887325274560551
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.10.weight,features.10.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.10.weight,features.12.weight,0.25718293117306756
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.10.weight,features.14.weight,0.1429813741581218
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.10.weight,features.16.weight,-0.14721166308534547
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.10.weight,features.2.weight,0.6023930307990083
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.10.weight,features.4.weight,0.3820798786486931
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.10.weight,features.6.weight,0.9179846546564723
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.10.weight,features.8.weight,0.4046892253081755
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.12.weight,classifier.weight,0.044394214813279806
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.12.weight,features.0.weight,0.4362057307009673
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.12.weight,features.10.weight,0.25718293117306756
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.12.weight,features.12.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.12.weight,features.14.weight,0.019224561360831893
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.12.weight,features.16.weight,-0.14922410308142153
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.12.weight,features.2.weight,0.2569827895616267
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.12.weight,features.4.weight,0.5505284388123234
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.12.weight,features.6.weight,0.18056555349294381
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.12.weight,features.8.weight,0.6212026006205726
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.14.weight,classifier.weight,0.778892721713198
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.14.weight,features.0.weight,0.013716337071586503
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.14.weight,features.10.weight,0.1429813741581218
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.14.weight,features.12.weight,0.019224561360831893
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.14.weight,features.14.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.14.weight,features.16.weight,0.07571449886210699
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.14.weight,features.2.weight,0.01661875926955473
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.14.weight,features.4.weight,-0.002909880749250906
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.14.weight,features.6.weight,0.08293567094279072
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.14.weight,features.8.weight,0.04301633460153333
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.16.weight,classifier.weight,0.34559856743662487
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.16.weight,features.0.weight,-0.25684387657505664
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.16.weight,features.10.weight,-0.14721166308534547
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.16.weight,features.12.weight,-0.14922410308142153
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.16.weight,features.14.weight,0.07571449886210699
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.16.weight,features.16.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.16.weight,features.2.weight,-0.19963882300706431
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.16.weight,features.4.weight,-0.17815297427859247
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.16.weight,features.6.weight,-0.17005057081898886
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.16.weight,features.8.weight,-0.13411179005097756
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.2.weight,classifier.weight,-0.023419087123061906
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.2.weight,features.0.weight,0.8507508041804417
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.2.weight,features.10.weight,0.6023930307990083
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.2.weight,features.12.weight,0.2569827895616267
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.2.weight,features.14.weight,0.01661875926955473
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.2.weight,features.16.weight,-0.19963882300706431
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.2.weight,features.2.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.2.weight,features.4.weight,0.3855501226404272
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.2.weight,features.6.weight,0.7728672133439888
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.2.weight,features.8.weight,0.2977749764922747
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.4.weight,classifier.weight,-0.05177522557313588
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.4.weight,features.0.weight,0.7440577304613788
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.4.weight,features.10.weight,0.3820798786486931
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.4.weight,features.12.weight,0.5505284388123234
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.4.weight,features.14.weight,-0.002909880749250906
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.4.weight,features.16.weight,-0.17815297427859247
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.4.weight,features.2.weight,0.3855501226404272
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.4.weight,features.4.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.4.weight,features.6.weight,0.30249220685867617
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.4.weight,features.8.weight,0.8300007137702435
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.6.weight,classifier.weight,-0.051454063248198484
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.6.weight,features.0.weight,0.6660551124178176
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.6.weight,features.10.weight,0.9179846546564723
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.6.weight,features.12.weight,0.18056555349294381
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.6.weight,features.14.weight,0.08293567094279072
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.6.weight,features.16.weight,-0.17005057081898886
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.6.weight,features.2.weight,0.7728672133439888
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.6.weight,features.4.weight,0.30249220685867617
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.6.weight,features.6.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.6.weight,features.8.weight,0.2779879037206373
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.8.weight,classifier.weight,-0.017219295590644217
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.8.weight,features.0.weight,0.5646493110480257
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.8.weight,features.10.weight,0.4046892253081755
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.8.weight,features.12.weight,0.6212026006205726
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.8.weight,features.14.weight,0.04301633460153333
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.8.weight,features.16.weight,-0.13411179005097756
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.8.weight,features.2.weight,0.2977749764922747
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.8.weight,features.4.weight,0.8300007137702435
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.8.weight,features.6.weight,0.2779879037206373
1.5,0.25,alpha_1.5_g_0.25,1,pearson,features.8.weight,features.8.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,pearson,classifier.weight,classifier.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,pearson,classifier.weight,features.0.weight,-0.10236750991648588
1.5,0.25,alpha_1.5_g_0.25,2,pearson,classifier.weight,features.10.weight,-0.04591393554272753
1.5,0.25,alpha_1.5_g_0.25,2,pearson,classifier.weight,features.12.weight,0.004468525470195479
1.5,0.25,alpha_1.5_g_0.25,2,pearson,classifier.weight,features.14.weight,0.8194420908623686
1.5,0.25,alpha_1.5_g_0.25,2,pearson,classifier.weight,features.16.weight,0.396352359051712
1.5,0.25,alpha_1.5_g_0.25,2,pearson,classifier.weight,features.2.weight,-0.08078241073299447
1.5,0.25,alpha_1.5_g_0.25,2,pearson,classifier.weight,features.4.weight,-0.09274975248174615
1.5,0.25,alpha_1.5_g_0.25,2,pearson,classifier.weight,features.6.weight,-0.13899975977026383
1.5,0.25,alpha_1.5_g_0.25,2,pearson,classifier.weight,features.8.weight,-0.02030791902442839
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.0.weight,classifier.weight,-0.10236750991648588
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.0.weight,features.0.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.0.weight,features.10.weight,0.43840087861815047
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.0.weight,features.12.weight,0.4629799729711262
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.0.weight,features.14.weight,-0.09247603415076644
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.0.weight,features.16.weight,-0.37679633935072265
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.0.weight,features.2.weight,0.7591673812667112
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.0.weight,features.4.weight,0.7860261720004518
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.0.weight,features.6.weight,0.46153824145954214
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.0.weight,features.8.weight,0.478254685998842
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.10.weight,classifier.weight,-0.04591393554272753
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.10.weight,features.0.weight,0.43840087861815047
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.10.weight,features.10.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.10.weight,features.12.weight,0.330339773976295
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.10.weight,features.14.weight,-0.024418162887192882
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.10.weight,features.16.weight,-0.2110343475925213
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.10.weight,features.2.weight,0.4268973211225094
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.10.weight,features.4.weight,0.3675616746813078
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.10.weight,features.6.weight,0.8401709587018301
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.10.weight,features.8.weight,0.41115079860090065
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.12.weight,classifier.weight,0.004468525470195479
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.12.weight,features.0.weight,0.4629799729711262
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.12.weight,features.10.weight,0.330339773976295
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.12.weight,features.12.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.12.weight,features.14.weight,-0.042170616675321806
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.12.weight,features.16.weight,-0.18254725611872266
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.12.weight,features.2.weight,0.3428193327382128
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.12.weight,features.4.weight,0.4436710929504992
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.12.weight,features.6.weight,0.21252107828092573
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.12.weight,features.8.weight,0.5416287624979835
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.14.weight,classifier.weight,0.8194420908623686
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.14.weight,features.0.weight,-0.09247603415076644
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.14.weight,features.10.weight,-0.024418162887192882
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.14.weight,features.12.weight,-0.042170616675321806
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.14.weight,features.14.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.14.weight,features.16.weight,0.09976563877363356
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.14.weight,features.2.weight,-0.1272954741442469
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.14.weight,features.4.weight,-0.06578331327000198
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.14.weight,features.6.weight,-0.1419311841263231
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.14.weight,features.8.weight,-0.010151311742676817
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.16.weight,classifier.weight,0.396352359051712
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.16.weight,features.0.weight,-0.37679633935072265
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.16.weight,features.10.weight,-0.2110343475925213
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.16.weight,features.12.weight,-0.18254725611872266
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.16.weight,features.14.weight,0.09976563877363356
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.16.weight,features.16.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.16.weight,features.2.weight,-0.3184120664084284
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.16.weight,features.4.weight,-0.26521480134736364
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.16.weight,features.6.weight,-0.24784260335998068
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.16.weight,features.8.weight,-0.18158515091416333
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.2.weight,classifier.weight,-0.08078241073299447
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.2.weight,features.0.weight,0.7591673812667112
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.2.weight,features.10.weight,0.4268973211225094
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.2.weight,features.12.weight,0.3428193327382128
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.2.weight,features.14.weight,-0.1272954741442469
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.2.weight,features.16.weight,-0.3184120664084284
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.2.weight,features.2.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.2.weight,features.4.weight,0.42126699178857824
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.2.weight,features.6.weight,0.6043354435186571
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.2.weight,features.8.weight,0.2803628435570482
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.4.weight,classifier.weight,-0.09274975248174615
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.4.weight,features.0.weight,0.7860261720004518
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.4.weight,features.10.weight,0.3675616746813078
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.4.weight,features.12.weight,0.4436710929504992
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.4.weight,features.14.weight,-0.06578331327000198
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.4.weight,features.16.weight,-0.26521480134736364
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.4.weight,features.2.weight,0.42126699178857824
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.4.weight,features.4.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.4.weight,features.6.weight,0.25889647691803774
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.4.weight,features.8.weight,0.6563078790997013
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.6.weight,classifier.weight,-0.13899975977026383
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.6.weight,features.0.weight,0.46153824145954214
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.6.weight,features.10.weight,0.8401709587018301
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.6.weight,features.12.weight,0.21252107828092573
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.6.weight,features.14.weight,-0.1419311841263231
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.6.weight,features.16.weight,-0.24784260335998068
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.6.weight,features.2.weight,0.6043354435186571
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.6.weight,features.4.weight,0.25889647691803774
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.6.weight,features.6.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.6.weight,features.8.weight,0.2261447165654658
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.8.weight,classifier.weight,-0.02030791902442839
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.8.weight,features.0.weight,0.478254685998842
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.8.weight,features.10.weight,0.41115079860090065
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.8.weight,features.12.weight,0.5416287624979835
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.8.weight,features.14.weight,-0.010151311742676817
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.8.weight,features.16.weight,-0.18158515091416333
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.8.weight,features.2.weight,0.2803628435570482
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.8.weight,features.4.weight,0.6563078790997013
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.8.weight,features.6.weight,0.2261447165654658
1.5,0.25,alpha_1.5_g_0.25,2,pearson,features.8.weight,features.8.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,pearson,classifier.weight,classifier.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,pearson,classifier.weight,features.0.weight,-0.14513506460351216
1.5,0.25,alpha_1.5_g_0.25,4,pearson,classifier.weight,features.10.weight,0.023258360253144497
1.5,0.25,alpha_1.5_g_0.25,4,pearson,classifier.weight,features.12.weight,-0.0018173237883957558
1.5,0.25,alpha_1.5_g_0.25,4,pearson,classifier.weight,features.14.weight,0.8219226595302764
1.5,0.25,alpha_1.5_g_0.25,4,pearson,classifier.weight,features.16.weight,0.4187029817512709
