alpha,sigma,run_id,delta_t,method,layer_A,layer_B,correlation
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.4.weight,features.10.weight,0.9980225645328961
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.4.weight,features.12.weight,0.9972124777979086
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.4.weight,features.14.weight,0.9973691767429548
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.4.weight,features.16.weight,0.9976668078663415
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.4.weight,features.2.weight,0.9993174019984976
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.4.weight,features.4.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.4.weight,features.6.weight,0.9997309571707125
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.4.weight,features.8.weight,0.9989135586742626
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.6.weight,classifier.weight,0.9972664199662665
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.6.weight,features.0.weight,0.9980769647014953
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.6.weight,features.10.weight,0.9991999112799964
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.6.weight,features.12.weight,0.9986434660690755
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.6.weight,features.14.weight,0.9986492795300503
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.6.weight,features.16.weight,0.998591107645188
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.6.weight,features.2.weight,0.9983596412057096
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.6.weight,features.4.weight,0.9997309571707125
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.6.weight,features.6.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.6.weight,features.8.weight,0.9997228360565322
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.8.weight,classifier.weight,0.9968541909342371
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.8.weight,features.0.weight,0.9963728088183642
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.8.weight,features.10.weight,0.9998543060900732
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.8.weight,features.12.weight,0.9995461155785229
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.8.weight,features.14.weight,0.9993702337394555
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.8.weight,features.16.weight,0.9989257780759792
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.8.weight,features.2.weight,0.9968218841896449
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.8.weight,features.4.weight,0.9989135586742626
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.8.weight,features.6.weight,0.9997228360565322
2.0,1.0,alpha_2.0_g_1.0,96,dcor,features.8.weight,features.8.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,128,dcor,classifier.weight,classifier.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,128,dcor,classifier.weight,features.0.weight,0.9973958608921456
2.0,1.0,alpha_2.0_g_1.0,128,dcor,classifier.weight,features.10.weight,0.9969806669383717
2.0,1.0,alpha_2.0_g_1.0,128,dcor,classifier.weight,features.12.weight,0.9970416957810436
2.0,1.0,alpha_2.0_g_1.0,128,dcor,classifier.weight,features.14.weight,0.9980838271452265
2.0,1.0,alpha_2.0_g_1.0,128,dcor,classifier.weight,features.16.weight,0.9991763772703235
2.0,1.0,alpha_2.0_g_1.0,128,dcor,classifier.weight,features.2.weight,0.9980118924183335
2.0,1.0,alpha_2.0_g_1.0,128,dcor,classifier.weight,features.4.weight,0.9976524735714973
2.0,1.0,alpha_2.0_g_1.0,128,dcor,classifier.weight,features.6.weight,0.9977032619764846
2.0,1.0,alpha_2.0_g_1.0,128,dcor,classifier.weight,features.8.weight,0.9972825067448906
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.0.weight,classifier.weight,0.9973958608921456
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.0.weight,features.0.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.0.weight,features.10.weight,0.996078318919145
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.0.weight,features.12.weight,0.9952644556837364
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.0.weight,features.14.weight,0.995815720168085
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.0.weight,features.16.weight,0.9967169118840725
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.0.weight,features.2.weight,0.9999351207689852
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.0.weight,features.4.weight,0.999440223636524
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.0.weight,features.6.weight,0.99861391206826
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.0.weight,features.8.weight,0.9972859186171523
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.10.weight,classifier.weight,0.9969806669383717
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.10.weight,features.0.weight,0.996078318919145
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.10.weight,features.10.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.10.weight,features.12.weight,0.999923518710634
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.10.weight,features.14.weight,0.9997425760981885
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.10.weight,features.16.weight,0.9991918737928794
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.10.weight,features.2.weight,0.9961121349663378
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.10.weight,features.4.weight,0.9983751205405191
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.10.weight,features.6.weight,0.999296154899273
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.10.weight,features.8.weight,0.9998646912459536
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.12.weight,classifier.weight,0.9970416957810436
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.12.weight,features.0.weight,0.9952644556837364
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.12.weight,features.10.weight,0.999923518710634
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.12.weight,features.12.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.12.weight,features.14.weight,0.9998680882907528
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.12.weight,features.16.weight,0.9993041178227504
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.12.weight,features.2.weight,0.9953998685600214
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.12.weight,features.4.weight,0.9977568087342412
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.12.weight,features.6.weight,0.9988561744149059
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.12.weight,features.8.weight,0.9996139370456125
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.14.weight,classifier.weight,0.9980838271452265
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.14.weight,features.0.weight,0.995815720168085
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.14.weight,features.10.weight,0.9997425760981885
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.14.weight,features.12.weight,0.9998680882907528
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.14.weight,features.14.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.14.weight,features.16.weight,0.9997664589120552
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.14.weight,features.2.weight,0.9960944327690047
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.14.weight,features.4.weight,0.9979517758659582
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.14.weight,features.6.weight,0.9989110943866203
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.14.weight,features.8.weight,0.9994973381703753
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.16.weight,classifier.weight,0.9991763772703235
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.16.weight,features.0.weight,0.9967169118840725
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.16.weight,features.10.weight,0.9991918737928794
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.16.weight,features.12.weight,0.9993041178227504
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.16.weight,features.14.weight,0.9997664589120552
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.16.weight,features.16.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.16.weight,features.2.weight,0.9971321652062718
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.16.weight,features.4.weight,0.9982269027225376
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.16.weight,features.6.weight,0.9988869015082419
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.16.weight,features.8.weight,0.9991316483051046
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.2.weight,classifier.weight,0.9980118924183335
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.2.weight,features.0.weight,0.9999351207689852
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.2.weight,features.10.weight,0.9961121349663378
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.2.weight,features.12.weight,0.9953998685600214
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.2.weight,features.14.weight,0.9960944327690047
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.2.weight,features.16.weight,0.9971321652062718
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.2.weight,features.2.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.2.weight,features.4.weight,0.9993499628269806
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.2.weight,features.6.weight,0.9985678606193796
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.2.weight,features.8.weight,0.9972658839609194
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.4.weight,classifier.weight,0.9976524735714973
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.4.weight,features.0.weight,0.999440223636524
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.4.weight,features.10.weight,0.9983751205405191
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.4.weight,features.12.weight,0.9977568087342412
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.4.weight,features.14.weight,0.9979517758659582
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.4.weight,features.16.weight,0.9982269027225376
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.4.weight,features.2.weight,0.9993499628269806
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.4.weight,features.4.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.4.weight,features.6.weight,0.9998030308707118
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.4.weight,features.8.weight,0.9991481497385871
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.6.weight,classifier.weight,0.9977032619764846
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.6.weight,features.0.weight,0.99861391206826
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.6.weight,features.10.weight,0.999296154899273
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.6.weight,features.12.weight,0.9988561744149059
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.6.weight,features.14.weight,0.9989110943866203
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.6.weight,features.16.weight,0.9988869015082419
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.6.weight,features.2.weight,0.9985678606193796
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.6.weight,features.4.weight,0.9998030308707118
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.6.weight,features.6.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.6.weight,features.8.weight,0.999767432982497
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,classifier.weight,0.9972825067448906
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.0.weight,0.9972859186171523
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.10.weight,0.9998646912459536
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.12.weight,0.9996139370456125
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.14.weight,0.9994973381703753
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.16.weight,0.9991316483051046
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.2.weight,0.9972658839609194
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.4.weight,0.9991481497385871
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.6.weight,0.999767432982497
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.8.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,classifier.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.0.weight,0.2527113293908798
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.10.weight,0.6994354625898748
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.12.weight,0.7914540500953892
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.14.weight,0.8201979114133237
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.16.weight,0.6299647222367276
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.2.weight,0.1968333717967039
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.4.weight,0.23433666406598194
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.6.weight,0.18238665833187406
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.8.weight,0.4130320111764079
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,classifier.weight,0.2527113293908798
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.0.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.10.weight,0.3431036858864082
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.12.weight,0.20299693295374555
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.14.weight,0.31334490975328455
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.16.weight,0.6289987795844026
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.2.weight,0.9112020282263598
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.4.weight,0.8129472558833664
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.6.weight,0.617246331848313
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.8.weight,0.1898142303077986
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,classifier.weight,0.6994354625898748
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.0.weight,0.3431036858864082
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.10.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.12.weight,0.505261944411462
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.14.weight,0.8334849529716599
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.16.weight,0.355263257246131
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.2.weight,0.31496442470811536
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.4.weight,0.3176552173902437
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.6.weight,0.40927435841097276
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.8.weight,0.453185598637301
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,classifier.weight,0.7914540500953892
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.0.weight,0.20299693295374555
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.10.weight,0.505261944411462
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.12.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.14.weight,0.6101469500888047
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.16.weight,0.6499520792913083
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.2.weight,0.13313161827252543
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.4.weight,0.20469885956207046
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.6.weight,0.17041456650592918
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.8.weight,0.5323343759328178
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,classifier.weight,0.8201979114133237
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.0.weight,0.31334490975328455
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.10.weight,0.8334849529716599
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.12.weight,0.6101469500888047
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.14.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.16.weight,0.4214798217062079
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.2.weight,0.28223624708490386
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.4.weight,0.2627152779062453
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.6.weight,0.25866910894415485
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.8.weight,0.3276723899594638
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,classifier.weight,0.6299647222367276
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.0.weight,0.6289987795844026
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.10.weight,0.355263257246131
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.12.weight,0.6499520792913083
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.14.weight,0.4214798217062079
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.16.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.2.weight,0.4888167890571248
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.4.weight,0.5663784587524804
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.6.weight,0.3552445786106792
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.8.weight,0.3290548066826761
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,classifier.weight,0.1968333717967039
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.0.weight,0.9112020282263598
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.10.weight,0.31496442470811536
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.12.weight,0.13313161827252543
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.14.weight,0.28223624708490386
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.16.weight,0.4888167890571248
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.2.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.4.weight,0.6699069239614033
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.6.weight,0.6420550221651888
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.8.weight,0.1566844701734977
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,classifier.weight,0.23433666406598194
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.0.weight,0.8129472558833664
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.10.weight,0.3176552173902437
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.12.weight,0.20469885956207046
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.14.weight,0.2627152779062453
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.16.weight,0.5663784587524804
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.2.weight,0.6699069239614033
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.4.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.6.weight,0.5032238317649864
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.8.weight,0.21717703321224527
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,classifier.weight,0.18238665833187406
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.0.weight,0.617246331848313
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.10.weight,0.40927435841097276
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.12.weight,0.17041456650592918
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.14.weight,0.25866910894415485
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.16.weight,0.3552445786106792
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.2.weight,0.6420550221651888
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.4.weight,0.5032238317649864
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.6.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.8.weight,0.36964709698473847
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,classifier.weight,0.4130320111764079
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.0.weight,0.1898142303077986
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.10.weight,0.453185598637301
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.12.weight,0.5323343759328178
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.14.weight,0.3276723899594638
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.16.weight,0.3290548066826761
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.2.weight,0.1566844701734977
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.4.weight,0.21717703321224527
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.6.weight,0.36964709698473847
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.8.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,classifier.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.0.weight,0.20172556878133954
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.10.weight,0.7091354625131444
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.12.weight,0.8120991124217665
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.14.weight,0.8203709535186268
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.16.weight,0.629649641896388
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.2.weight,0.19913933530158492
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.4.weight,0.2183758691030389
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.6.weight,0.49576084926924746
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.8.weight,0.5459460716012602
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,classifier.weight,0.20172556878133954
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.0.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.10.weight,0.36396158112493104
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.12.weight,0.19462538272400376
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.14.weight,0.291475659663363
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.16.weight,0.5907584584096728
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.2.weight,0.9321882676839769
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.4.weight,0.7967352409190487
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.6.weight,0.4805274159416025
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.8.weight,0.26035439851712877
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,classifier.weight,0.7091354625131444
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.0.weight,0.36396158112493104
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.10.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.12.weight,0.5187453109110849
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.14.weight,0.8451485310726196
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.16.weight,0.35571981069090125
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.2.weight,0.3483679984015347
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.4.weight,0.3964037107794173
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.6.weight,0.6947050912737716
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.8.weight,0.5274572772619304
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,classifier.weight,0.8120991124217665
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.0.weight,0.19462538272400376
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.10.weight,0.5187453109110849
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.12.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.14.weight,0.6335506348318104
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.16.weight,0.6846093173831008
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.2.weight,0.19076528709281204
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.4.weight,0.16645064749551405
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.6.weight,0.4143496182960019
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.8.weight,0.6416382406958113
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,classifier.weight,0.8203709535186268
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,features.0.weight,0.291475659663363
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,features.10.weight,0.8451485310726196
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,features.12.weight,0.6335506348318104
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,features.14.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,features.16.weight,0.4214097404889098
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,features.2.weight,0.3010248423814263
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,features.4.weight,0.26639931286241075
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,features.6.weight,0.5372416689173886
