alpha,sigma,run_id,delta_t,method,layer_A,layer_B,correlation
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.6.weight,features.6.weight,1.0
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.6.weight,features.8.weight,0.9996054596307169
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,classifier.weight,0.9984965218227382
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.0.weight,0.9653606742802847
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.10.weight,0.9997558644845724
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.12.weight,0.9995344939542168
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.14.weight,0.9993902937970307
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.16.weight,0.9992972249234542
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.2.weight,0.9887914693770951
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.4.weight,0.9966519288450301
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.6.weight,0.9996054596307169
2.0,1.0,alpha_2.0_g_1.0,128,dcor,features.8.weight,features.8.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,classifier.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.0.weight,0.1046834248588833
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.10.weight,0.16185610058122726
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.12.weight,0.09856402697774341
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.14.weight,0.7807555990330343
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.16.weight,0.5534181148784437
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.2.weight,0.09544416995546011
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.4.weight,0.11327552962301793
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.6.weight,0.16627132556562252
1.5,0.25,alpha_1.5_g_0.25,1,dcor,classifier.weight,features.8.weight,0.07088979552040858
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,classifier.weight,0.1046834248588833
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.0.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.10.weight,0.6485084762096092
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.12.weight,0.4725714880044509
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.14.weight,0.1559419983969832
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.16.weight,0.3719509565631859
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.2.weight,0.85585649506099
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.4.weight,0.7858862713771018
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.6.weight,0.7081632384085647
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.0.weight,features.8.weight,0.5803567383916146
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,classifier.weight,0.16185610058122726
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.0.weight,0.6485084762096092
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.10.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.12.weight,0.44707610622876526
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.14.weight,0.2128936239329102
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.16.weight,0.329572348927528
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.2.weight,0.6426552214368907
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.4.weight,0.5557168980797726
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.6.weight,0.862101178640668
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.10.weight,features.8.weight,0.6200711812937534
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,classifier.weight,0.09856402697774341
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.0.weight,0.4725714880044509
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.10.weight,0.44707610622876526
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.12.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.14.weight,0.17831594522143163
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.16.weight,0.24943884347527787
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.2.weight,0.4014676509320469
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.4.weight,0.524611069302968
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.6.weight,0.3375952201014015
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.12.weight,features.8.weight,0.6770767548184379
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,classifier.weight,0.7807555990330343
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.0.weight,0.1559419983969832
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.10.weight,0.2128936239329102
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.12.weight,0.17831594522143163
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.14.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.16.weight,0.3906009109704425
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.2.weight,0.17650351298204564
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.4.weight,0.11122023499984714
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.6.weight,0.20216955146137014
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.14.weight,features.8.weight,0.1546556117472962
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,classifier.weight,0.5534181148784437
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.0.weight,0.3719509565631859
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.10.weight,0.329572348927528
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.12.weight,0.24943884347527787
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.14.weight,0.3906009109704425
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.16.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.2.weight,0.30121722375994464
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.4.weight,0.3494919554318129
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.6.weight,0.32953168523873605
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.16.weight,features.8.weight,0.2792562418637078
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,classifier.weight,0.09544416995546011
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.0.weight,0.85585649506099
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.10.weight,0.6426552214368907
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.12.weight,0.4014676509320469
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.14.weight,0.17650351298204564
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.16.weight,0.30121722375994464
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.2.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.4.weight,0.5135925576348004
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.6.weight,0.8095120105079553
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.2.weight,features.8.weight,0.42363992876461926
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,classifier.weight,0.11327552962301793
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.0.weight,0.7858862713771018
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.10.weight,0.5557168980797726
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.12.weight,0.524611069302968
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.14.weight,0.11122023499984714
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.16.weight,0.3494919554318129
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.2.weight,0.5135925576348004
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.4.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.6.weight,0.46264484698809777
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.4.weight,features.8.weight,0.7513865328674812
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,classifier.weight,0.16627132556562252
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.0.weight,0.7081632384085647
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.10.weight,0.862101178640668
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.12.weight,0.3375952201014015
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.14.weight,0.20216955146137014
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.16.weight,0.32953168523873605
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.2.weight,0.8095120105079553
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.4.weight,0.46264484698809777
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.6.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.6.weight,features.8.weight,0.4336078887586851
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,classifier.weight,0.07088979552040858
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.0.weight,0.5803567383916146
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.10.weight,0.6200711812937534
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.12.weight,0.6770767548184379
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.14.weight,0.1546556117472962
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.16.weight,0.2792562418637078
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.2.weight,0.42363992876461926
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.4.weight,0.7513865328674812
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.6.weight,0.4336078887586851
1.5,0.25,alpha_1.5_g_0.25,1,dcor,features.8.weight,features.8.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,classifier.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.0.weight,0.15453195393854507
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.10.weight,0.17996579535929746
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.12.weight,0.10437124276588244
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.14.weight,0.8207788496509413
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.16.weight,0.5991417181966122
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.2.weight,0.13510984510765395
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.4.weight,0.14920641461865763
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.6.weight,0.2544737402000238
1.5,0.25,alpha_1.5_g_0.25,2,dcor,classifier.weight,features.8.weight,0.07458492773682841
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,classifier.weight,0.15453195393854507
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.0.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.10.weight,0.5513946752449157
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.12.weight,0.49811614091678125
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.14.weight,0.1935318712679691
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.16.weight,0.46894472472959503
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.2.weight,0.8056523812435724
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.4.weight,0.7771808722285911
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.6.weight,0.5965893890552816
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.0.weight,features.8.weight,0.4969145863266127
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,classifier.weight,0.17996579535929746
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.0.weight,0.5513946752449157
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.10.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.12.weight,0.5677261064104849
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.14.weight,0.25699646571632306
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.16.weight,0.3885909324891984
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.2.weight,0.5234538739635491
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.4.weight,0.5056254119401417
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.6.weight,0.7332070205950783
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.10.weight,features.8.weight,0.6219628310223081
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,classifier.weight,0.10437124276588244
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.0.weight,0.49811614091678125
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.10.weight,0.5677261064104849
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.12.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.14.weight,0.17021752182329236
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.16.weight,0.27256519509708704
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.2.weight,0.4964690637218103
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.4.weight,0.46031913167604294
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.6.weight,0.4312892924563867
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.12.weight,features.8.weight,0.6583028993123896
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,classifier.weight,0.8207788496509413
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,features.0.weight,0.1935318712679691
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,features.10.weight,0.25699646571632306
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,features.12.weight,0.17021752182329236
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,features.14.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,features.16.weight,0.41783938400965753
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,features.2.weight,0.22811323472859565
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,features.4.weight,0.14113625148254444
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,features.6.weight,0.2970075944693271
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.14.weight,features.8.weight,0.132850360492041
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.16.weight,classifier.weight,0.5991417181966122
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.16.weight,features.0.weight,0.46894472472959503
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.16.weight,features.10.weight,0.3885909324891984
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.16.weight,features.12.weight,0.27256519509708704
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.16.weight,features.14.weight,0.41783938400965753
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.16.weight,features.16.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.16.weight,features.2.weight,0.3908956023245794
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.16.weight,features.4.weight,0.4160421264722465
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.16.weight,features.6.weight,0.4255266624859456
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.16.weight,features.8.weight,0.3132413606196809
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.2.weight,classifier.weight,0.13510984510765395
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.2.weight,features.0.weight,0.8056523812435724
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.2.weight,features.10.weight,0.5234538739635491
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.2.weight,features.12.weight,0.4964690637218103
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.2.weight,features.14.weight,0.22811323472859565
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.2.weight,features.16.weight,0.3908956023245794
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.2.weight,features.2.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.2.weight,features.4.weight,0.4927387660397424
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.2.weight,features.6.weight,0.7133712902354777
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.2.weight,features.8.weight,0.41112918567228485
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.4.weight,classifier.weight,0.14920641461865763
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.4.weight,features.0.weight,0.7771808722285911
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.4.weight,features.10.weight,0.5056254119401417
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.4.weight,features.12.weight,0.46031913167604294
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.4.weight,features.14.weight,0.14113625148254444
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.4.weight,features.16.weight,0.4160421264722465
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.4.weight,features.2.weight,0.4927387660397424
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.4.weight,features.4.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.4.weight,features.6.weight,0.3942763484598481
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.4.weight,features.8.weight,0.5999106036002139
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.6.weight,classifier.weight,0.2544737402000238
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.6.weight,features.0.weight,0.5965893890552816
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.6.weight,features.10.weight,0.7332070205950783
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.6.weight,features.12.weight,0.4312892924563867
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.6.weight,features.14.weight,0.2970075944693271
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.6.weight,features.16.weight,0.4255266624859456
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.6.weight,features.2.weight,0.7133712902354777
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.6.weight,features.4.weight,0.3942763484598481
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.6.weight,features.6.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.6.weight,features.8.weight,0.39551655083045567
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.8.weight,classifier.weight,0.07458492773682841
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.8.weight,features.0.weight,0.4969145863266127
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.8.weight,features.10.weight,0.6219628310223081
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.8.weight,features.12.weight,0.6583028993123896
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.8.weight,features.14.weight,0.132850360492041
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.8.weight,features.16.weight,0.3132413606196809
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.8.weight,features.2.weight,0.41112918567228485
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.8.weight,features.4.weight,0.5999106036002139
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.8.weight,features.6.weight,0.39551655083045567
1.5,0.25,alpha_1.5_g_0.25,2,dcor,features.8.weight,features.8.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,dcor,classifier.weight,classifier.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,dcor,classifier.weight,features.0.weight,0.20028867725243207
1.5,0.25,alpha_1.5_g_0.25,4,dcor,classifier.weight,features.10.weight,0.23648160921044112
1.5,0.25,alpha_1.5_g_0.25,4,dcor,classifier.weight,features.12.weight,0.12086320629014914
1.5,0.25,alpha_1.5_g_0.25,4,dcor,classifier.weight,features.14.weight,0.8227222786389294
1.5,0.25,alpha_1.5_g_0.25,4,dcor,classifier.weight,features.16.weight,0.6166184782740558
1.5,0.25,alpha_1.5_g_0.25,4,dcor,classifier.weight,features.2.weight,0.16928736793237928
1.5,0.25,alpha_1.5_g_0.25,4,dcor,classifier.weight,features.4.weight,0.19321444119305847
1.5,0.25,alpha_1.5_g_0.25,4,dcor,classifier.weight,features.6.weight,0.27511758322925395
1.5,0.25,alpha_1.5_g_0.25,4,dcor,classifier.weight,features.8.weight,0.08720087344320834
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.0.weight,classifier.weight,0.20028867725243207
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.0.weight,features.0.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.0.weight,features.10.weight,0.5430421408264072
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.0.weight,features.12.weight,0.5188241203221733
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.0.weight,features.14.weight,0.2311219638496631
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.0.weight,features.16.weight,0.5171947589219237
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.0.weight,features.2.weight,0.8330782185928631
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.0.weight,features.4.weight,0.7835508588435942
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.0.weight,features.6.weight,0.6431225711063749
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.0.weight,features.8.weight,0.5157610010205436
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.10.weight,classifier.weight,0.23648160921044112
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.10.weight,features.0.weight,0.5430421408264072
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.10.weight,features.10.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.10.weight,features.12.weight,0.5340344348657454
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.10.weight,features.14.weight,0.34941940846330133
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.10.weight,features.16.weight,0.3805879496128977
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.10.weight,features.2.weight,0.4931675708040823
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.10.weight,features.4.weight,0.5010170416526274
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.10.weight,features.6.weight,0.6611415868540114
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.10.weight,features.8.weight,0.5999203842037595
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.12.weight,classifier.weight,0.12086320629014914
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.12.weight,features.0.weight,0.5188241203221733
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.12.weight,features.10.weight,0.5340344348657454
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.12.weight,features.12.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.12.weight,features.14.weight,0.17292323266629858
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.12.weight,features.16.weight,0.2559697749801433
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.12.weight,features.2.weight,0.518475430033743
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.12.weight,features.4.weight,0.4590239968273032
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.12.weight,features.6.weight,0.440456942068889
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.12.weight,features.8.weight,0.6431569963757895
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.14.weight,classifier.weight,0.8227222786389294
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.14.weight,features.0.weight,0.2311219638496631
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.14.weight,features.10.weight,0.34941940846330133
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.14.weight,features.12.weight,0.17292323266629858
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.14.weight,features.14.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.14.weight,features.16.weight,0.41980876838195097
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.14.weight,features.2.weight,0.2468618750019307
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.14.weight,features.4.weight,0.17811366171928836
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.14.weight,features.6.weight,0.3083874840061854
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.14.weight,features.8.weight,0.12961916463341333
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.16.weight,classifier.weight,0.6166184782740558
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.16.weight,features.0.weight,0.5171947589219237
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.16.weight,features.10.weight,0.3805879496128977
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.16.weight,features.12.weight,0.2559697749801433
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.16.weight,features.14.weight,0.41980876838195097
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.16.weight,features.16.weight,1.0
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.16.weight,features.2.weight,0.41886561540603134
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.16.weight,features.4.weight,0.4742737215399068
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.16.weight,features.6.weight,0.43864634238697336
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.16.weight,features.8.weight,0.3244474046689668
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.2.weight,classifier.weight,0.16928736793237928
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.2.weight,features.0.weight,0.8330782185928631
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.2.weight,features.10.weight,0.4931675708040823
1.5,0.25,alpha_1.5_g_0.25,4,dcor,features.2.weight,features.12.weight,0.518475430033743
