layer,epoch,loss,accuracy
5,29,1.3936172147928658,73.29
5,30,1.4625228006960982,71.27
6,1,37871.50784508657,10.39
6,2,38113.025556144064,10.4
6,3,38028.59100238347,12.62
6,4,36831.499668961864,9.95
6,5,37688.512314618645,10.49
6,6,36080.47748940678,9.63
6,7,35868.687864141946,9.95
6,8,34562.33570577331,10.81
6,9,35421.43389168432,9.56
6,10,35802.91085143008,9.72
6,11,34997.24162473517,11.13
6,12,33654.49847722457,10.46
6,13,32649.70348914195,9.84
6,14,33470.15737552966,11.71
6,15,32967.28273967161,8.83
6,16,33752.318723516946,9.47
6,17,33575.181640625,16.01
6,18,32064.897742319914,10.69
6,19,33746.00607454979,12.06
6,20,33825.1110798464,14.13
6,21,33262.4641154661,10.13
6,22,31441.04574947034,12.58
6,23,29514.38337526483,11.38
6,24,31839.0344279661,13.06
6,25,32365.12046477754,8.9
6,26,31714.795418432204,9.55
6,27,30026.62870762712,16.77
6,28,28764.461748543432,9.47
6,29,30961.7878376589,17.38
6,30,28907.86477092161,11.76
7,1,33.299086085820605,18.91
7,2,28.90118983640509,21.62
7,3,23.842546656980353,24.95
7,4,21.058765314393124,33.24
7,5,18.072172003277277,32.94
7,6,13.495241932949778,32.43
7,7,14.08569169448594,35.13
7,8,13.031532853336657,34.31
7,9,12.580378637475482,29.66
7,10,10.855916128320208,44.72
7,11,10.044441724227646,42.46
7,12,10.66058311624042,40.99
7,13,9.012328099396269,45.13
7,14,8.173433158357264,46.86
7,15,7.210441387305825,45.41
7,16,7.191960957090734,51.23
7,17,7.168976727178541,37.62
7,18,7.563852164704921,46.59
7,19,6.727847778191001,54.12
7,20,6.41527815592491,57.48
7,21,5.799338773145514,49.86
7,22,5.372833797487162,46.48
7,23,5.664663432008129,59.91
7,24,5.305674965098753,49.84
7,25,4.8335041353258035,53.72
7,26,4.920297396385063,54.98
7,27,5.070554862588139,52.7
7,28,4.032062506271621,52.67
7,29,4.666577371500306,58.1
7,30,4.6955866571200096,54.14
8,1,195.7151176323325,10.92
8,2,172.04156183792372,11.6
8,3,168.52435871706172,14.13
8,4,151.77241503182105,12.32
8,5,147.63835519047106,15.76
8,6,131.25495975300416,20.36
8,7,135.52465833243676,14.94
8,8,125.14329399496822,16.92
8,9,117.65220008462163,20.31
8,10,99.65740552999206,29.56
8,11,102.49967335846465,23.18
8,12,105.0727461475437,16.7
8,13,93.25098587294757,25.35
8,14,92.76323240894382,30.46
8,15,102.37744075969114,24.18
8,16,99.36595011565645,31.06
8,17,88.66086061122054,25.78
8,18,101.74609168101165,28.14
8,19,92.0152711383367,23.52
8,20,83.8189097905563,35.66
8,21,71.41306136826337,23.76
8,22,81.1839403055482,22.23
8,23,69.08373693692482,31.02
8,24,72.69557623135842,31.38
8,25,73.67380969807253,23.85
8,26,69.50072880114539,21.01
8,27,78.51939534332793,26.23
8,28,71.18616973747642,42.51
8,29,70.12239065008649,32.14
8,30,71.13650182950295,21.32
classifier,1,6.850398871858241,12.0
classifier,2,3.904151746782206,17.65
classifier,3,3.346513667349088,20.46
classifier,4,3.0332108028864457,22.31
classifier,5,2.7877428693286443,24.38
classifier,6,2.5875635793653586,25.88
classifier,7,2.427330372697216,27.32
classifier,8,2.3045156729423395,28.68
classifier,9,2.2114503666505976,29.92
classifier,10,2.1420370784856506,30.82
classifier,11,2.0874247611579246,31.66
classifier,12,2.0425846778740318,32.28
classifier,13,2.0057926279003335,33.2
classifier,14,1.9748131501472603,33.76
classifier,15,1.9492656255172471,34.35
classifier,16,1.9280193316734444,34.86
classifier,17,1.909155271821103,35.81
classifier,18,1.8923974461474662,36.17
classifier,19,1.8780444739228588,36.92
classifier,20,1.865918153423374,37.39
classifier,21,1.8555837950464023,37.79
classifier,22,1.8455413155636544,38.09
classifier,23,1.8375155986365626,38.42
classifier,24,1.8299399048595104,38.83
classifier,25,1.82387886209003,39.33
classifier,26,1.817376611596447,39.37
classifier,27,1.8117513171697066,39.75
classifier,28,1.8079437987279083,39.82
classifier,29,1.802030025902441,40.13
classifier,30,1.7988641787383517,40.08
