displacement,effective_rank,ipr,participation_ratio,max_singular_val,hill_alpha,spectral_entropy,dominance_ratio,alpha,g,layer,run_name
0.016008198261260986,8.06535530090332,0.0038236300460994244,0.9962983727455139,9.942144393920898,17.851858139038086,2.2951297760009766,0.11155614256858826,2.0,3.0,classifier.weight,GeneralMLP_LR0.001_BS128_20260228_155213_s1
0.027976248413324356,198.2222137451172,0.003811370115727186,0.7194501161575317,5.9699320793151855,11.25740909576416,6.162428379058838,0.0029906483832746744,2.0,3.0,features.0.weight,GeneralMLP_LR0.001_BS128_20260228_180618_s3
0.023962436243891716,197.98487854003906,0.0036075031384825706,0.7196337580680847,5.975830078125,11.141159057617188,6.163230895996094,0.002992057939991355,2.0,3.0,features.2.weight,GeneralMLP_LR0.001_BS128_20260228_180618_s3
0.02117960713803768,202.6560516357422,0.003763095708563924,0.7215514183044434,5.8997368812561035,11.410123825073242,6.166199684143066,0.0029534397181123495,2.0,3.0,features.4.weight,GeneralMLP_LR0.001_BS128_20260228_180618_s3
0.018672486767172813,202.0535888671875,0.003739448729902506,0.71954745054245,5.907717704772949,11.21556282043457,6.16323184967041,0.002961956663057208,2.0,3.0,features.6.weight,GeneralMLP_LR0.001_BS128_20260228_180618_s3
0.016218703240156174,8.1536283493042,0.004035003017634153,0.9962373375892639,9.919158935546875,21.41975212097168,2.295011520385742,0.11095406115055084,2.0,3.0,classifier.weight,GeneralMLP_LR0.001_BS128_20260228_180618_s3
0.002383604645729065,1.6551148891448975,0.9999980926513672,0.021081468090415,596.8265380859375,1.081597924232483,1.3326213359832764,0.19119541347026825,1.1,1.75,features.0.weight,GeneralMLP_LR0.001_BS128_20260301_131803_s3
0.002099772449582815,1.2196733951568604,0.999595046043396,0.019479842856526375,705.22216796875,0.9618478417396545,0.8990498781204224,0.2317008078098297,1.1,1.75,features.2.weight,GeneralMLP_LR0.001_BS128_20260301_131803_s3
0.0036543775349855423,2.9503579139709473,0.9967837333679199,0.07012634724378586,196.06103515625,1.1417559385299683,2.5941872596740723,0.07851703464984894,1.1,1.75,features.4.weight,GeneralMLP_LR0.001_BS128_20260301_131803_s3
0.0018565217033028603,1.0563172101974487,0.9999954700469971,0.014119010418653488,780.820556640625,1.1781809329986572,0.3875579535961151,0.2924439609050751,1.1,1.75,features.6.weight,GeneralMLP_LR0.001_BS128_20260301_131803_s3
0.010713469237089157,2.636167526245117,0.5452666878700256,0.6948608160018921,24.48725700378418,2.9056501388549805,1.7100881338119507,0.2336493879556656,1.1,1.75,classifier.weight,GeneralMLP_LR0.001_BS128_20260301_131803_s3
0.005462544038891792,2.5198397636413574,0.9999086856842041,0.05913423001766205,193.8848114013672,1.3486974239349365,2.029576063156128,0.0925200805068016,1.1,1.75,features.0.weight,GeneralMLP_LR0.001_BS128_20260301_111407_s0
0.005837691947817802,2.306698799133301,0.9998462200164795,0.108869269490242,132.33131408691406,1.189731240272522,2.831718683242798,0.07126788794994354,1.1,1.75,features.2.weight,GeneralMLP_LR0.001_BS128_20260301_111407_s0
0.0035077878274023533,1.711671233177185,0.9999547004699707,0.06190101057291031,250.18959045410156,1.2598921060562134,1.9842960834503174,0.10971924662590027,1.1,1.75,features.4.weight,GeneralMLP_LR0.001_BS128_20260301_111407_s0
0.0021530583035200834,1.6551175117492676,0.9999980926513672,0.02108604647219181,596.8265380859375,1.0815865993499756,1.3326416015625,0.1911744773387909,1.1,1.75,features.6.weight,GeneralMLP_LR0.001_BS128_20260301_111407_s0
0.01211756281554699,4.388448238372803,0.5221379995346069,0.8608261346817017,14.297388076782227,3.1883394718170166,2.0283427238464355,0.16269971430301666,1.1,1.75,classifier.weight,GeneralMLP_LR0.001_BS128_20260301_111407_s0
0.005090911872684956,1.7116732597351074,0.9999547004699707,0.06190505251288414,250.18960571289062,1.2596975564956665,1.9843045473098755,0.10971563309431076,1.1,1.75,features.0.weight,GeneralMLP_LR0.001_BS128_20260301_123643_s2
0.0018734871409833431,1.6551138162612915,0.9999980926513672,0.021078530699014664,596.8265380859375,1.0817829370498657,1.3326159715652466,0.19120875000953674,1.1,1.75,features.2.weight,GeneralMLP_LR0.001_BS128_20260301_123643_s2
0.0020168833434581757,1.21967351436615,0.9995952844619751,0.01948036253452301,705.2225952148438,0.9618405699729919,0.8990512490272522,0.23169763386249542,1.1,1.75,features.4.weight,GeneralMLP_LR0.001_BS128_20260301_123643_s2
0.003906907979398966,2.950368642807007,0.9967837333679199,0.07013106346130371,196.06106567382812,1.1418696641921997,2.594215154647827,0.07851426303386688,1.1,1.75,features.6.weight,GeneralMLP_LR0.001_BS128_20260301_123643_s2
0.0030608479864895344,1.989374041557312,0.9960066676139832,0.449924111366272,67.63033294677734,0.8091975450515747,1.126421570777893,0.3342505097389221,1.1,1.75,classifier.weight,GeneralMLP_LR0.001_BS128_20260301_123643_s2
