step,task_idx,epoch,epoch_loss,intra_task_acc
19032,16.0,8.0,1.4952725783372536,0.45000001788139343
19071,16.0,9.0,1.4547756237861438,0.4620000123977661
19110,16.0,10.0,1.4248577937101707,0.4660000205039978
19149,16.0,11.0,1.4175113867490718,0.46800002455711365
19188,16.0,12.0,1.392247783832061,0.47200003266334534
19227,16.0,13.0,1.3867120803930821,0.4700000286102295
19266,16.0,14.0,1.3679647690210588,0.48000001907348633
19305,16.0,15.0,1.3408861618775587,0.484000027179718
19344,16.0,16.0,1.3596823001519227,0.49800002574920654
19383,16.0,17.0,1.3339472978543012,0.5
19422,16.0,18.0,1.3212781686049242,0.5
19461,16.0,19.0,1.3060633463737292,0.5080000162124634
19500,16.0,20.0,1.2915639510521522,0.5120000243186951
19539,16.0,21.0,1.300844131371914,0.5260000228881836
19578,16.0,22.0,1.270549272879576,0.5220000147819519
19617,16.0,23.0,1.2508098376102936,0.5300000309944153
19656,16.0,24.0,1.260217859194829,0.5320000052452087
19695,16.0,25.0,1.2438168984193068,0.5360000133514404
19734,16.0,26.0,1.2485047181447346,0.5400000214576721
19773,16.0,27.0,1.2445423847589738,0.5460000038146973
19812,16.0,28.0,1.2337831258773804,0.5480000376701355
19851,16.0,29.0,1.2144966767384455,0.550000011920929
19890,16.0,30.0,1.2323035597801208,0.550000011920929
19929,17.0,1.0,1.822715007341825,0.40400001406669617
19968,17.0,2.0,1.4610814528587537,0.484000027179718
20007,17.0,3.0,1.3515336116154988,0.5400000214576721
20046,17.0,4.0,1.193809830225431,0.5800000429153442
20085,17.0,5.0,1.1646372966277294,0.6000000238418579
20124,17.0,6.0,1.1403729075040572,0.6200000047683716
20163,17.0,7.0,1.0799845380660815,0.6340000033378601
20202,17.0,8.0,1.0523907511662214,0.6500000357627869
20241,17.0,9.0,1.0287202627230914,0.6640000343322754
20280,17.0,10.0,1.0308412680259118,0.6780000329017639
20319,17.0,11.0,1.015137643386156,0.6820000410079956
20358,17.0,12.0,0.9854144301169958,0.6880000233650208
20397,17.0,13.0,0.9765872802489843,0.6980000138282776
20436,17.0,14.0,0.9788377376703116,0.7000000476837158
20475,17.0,15.0,0.9565986471298413,0.7080000042915344
20514,17.0,16.0,0.9355192184448242,0.7140000462532043
20553,17.0,17.0,0.9075288405785193,0.7200000286102295
20592,17.0,18.0,0.8851784253731753,0.7220000624656677
20631,17.0,19.0,0.889513495640877,0.7280000448226929
20670,17.0,20.0,0.8973117103943458,0.7320000529289246
20709,17.0,21.0,0.8846984734902015,0.7320000529289246
20748,17.0,22.0,0.8838833432931167,0.734000027179718
20787,17.0,23.0,0.8642857090020791,0.734000027179718
20826,17.0,24.0,0.8563479582468668,0.7380000352859497
20865,17.0,25.0,0.8446533496563251,0.7360000610351562
20904,17.0,26.0,0.8471924968254871,0.734000027179718
20943,17.0,27.0,0.8316434881626031,0.734000027179718
20982,17.0,28.0,0.8334316718272674,0.7400000095367432
21021,17.0,29.0,0.8472764018254403,0.7460000514984131
21060,17.0,30.0,0.8290727581733313,0.7460000514984131
21099,18.0,1.0,1.6118179040077405,0.4320000112056732
21138,18.0,2.0,1.4145228495964637,0.48600003123283386
21177,18.0,3.0,1.3126678069432576,0.5180000066757202
21216,18.0,4.0,1.2313135678951557,0.5560000538825989
21255,18.0,5.0,1.2149638350193317,0.5760000348091125
21294,18.0,6.0,1.2046505946379442,0.5740000009536743
21333,18.0,7.0,1.1649020039118254,0.5840000510215759
21372,18.0,8.0,1.137531774166303,0.5900000333786011
21411,18.0,9.0,1.146048550422375,0.5980000495910645
21450,18.0,10.0,1.111489943968944,0.6000000238418579
21489,18.0,11.0,1.0815381209055583,0.612000048160553
21528,18.0,12.0,1.0971993941527147,0.6200000047683716
21567,18.0,13.0,1.0901588446054704,0.6260000467300415
21606,18.0,14.0,1.0355924352621422,0.628000020980835
21645,18.0,15.0,1.0434354772934546,0.6360000371932983
21684,18.0,16.0,1.0589554462677393,0.6360000371932983
21723,18.0,17.0,1.0398327616544871,0.6380000114440918
21762,18.0,18.0,1.0375620340689635,0.6420000195503235
21801,18.0,19.0,1.0139164603673494,0.6480000019073486
21840,18.0,20.0,1.0064984009816096,0.6440000534057617
21879,18.0,21.0,1.0006390382082035,0.6480000019073486
21918,18.0,22.0,1.0012762729938214,0.656000018119812
21957,18.0,23.0,0.9889743068279364,0.6580000519752502
21996,18.0,24.0,0.9941340898856138,0.656000018119812
22035,18.0,25.0,0.9663495574242029,0.6620000600814819
22074,18.0,26.0,0.9668256869682899,0.6720000505447388
22113,18.0,27.0,0.9592436169966673,0.6760000586509705
22152,18.0,28.0,0.9605038120196416,0.6740000247955322
22191,18.0,29.0,0.9510346681643755,0.6800000071525574
22230,18.0,30.0,0.9248092923408899,0.6840000152587891
22269,19.0,1.0,1.7475066521228888,0.35200002789497375
22308,19.0,2.0,1.4637683629989624,0.4240000247955322
22347,19.0,3.0,1.359778914696131,0.47200003266334534
22386,19.0,4.0,1.2767626994695418,0.4880000352859497
22425,19.0,5.0,1.2608516460809953,0.5100000500679016
22464,19.0,6.0,1.1972037997001257,0.5139999985694885
22503,19.0,7.0,1.14215077039523,0.5300000309944153
22542,19.0,8.0,1.1295399100352557,0.5360000133514404
22581,19.0,9.0,1.08667780038638,0.5440000295639038
22620,19.0,10.0,1.0899189022871165,0.5600000023841858
22659,19.0,11.0,1.0998193728618133,0.5680000185966492
22698,19.0,12.0,1.0510860406435454,0.5760000348091125
22737,19.0,13.0,1.0186608892220717,0.578000009059906
22776,19.0,14.0,1.0379948386779199,0.5860000252723694
22815,19.0,15.0,1.011854798365862,0.5940000414848328
22854,19.0,16.0,0.9668214718500773,0.5980000495910645
22893,19.0,17.0,1.0010017966612792,0.612000048160553
22932,19.0,18.0,0.9649916963699536,0.6080000400543213
22971,19.0,19.0,0.9617434403835199,0.6140000224113464
23010,19.0,20.0,0.9486405727190849,0.628000020980835
23049,19.0,21.0,0.9374233239736313,0.6260000467300415
23088,19.0,22.0,0.9317691326141357,0.6200000047683716
23127,19.0,23.0,0.9396854287538773,0.6260000467300415
23166,19.0,24.0,0.9250717545166994,0.628000020980835
23205,19.0,25.0,0.9363610698626592,0.628000020980835
23244,19.0,26.0,0.9068718277491056,0.6320000290870667
23283,19.0,27.0,0.9277032949985602,0.6340000033378601
23322,19.0,28.0,0.8748319821479993,0.6380000114440918
23361,19.0,29.0,0.87354914805828,0.64000004529953
23400,19.0,30.0,0.8906792799631754,0.6440000534057617
