step,task_idx,epoch,epoch_loss,intra_task_acc
19032,16.0,8.0,1.1707438658445308,0.562000036239624
19071,16.0,9.0,1.155225477157495,0.5840000510215759
19110,16.0,10.0,1.1107454636158087,0.6000000238418579
19149,16.0,11.0,1.1010297215901887,0.6140000224113464
19188,16.0,12.0,1.0885532467793195,0.6200000047683716
19227,16.0,13.0,1.0381171458806746,0.6240000128746033
19266,16.0,14.0,1.0175860080963526,0.6340000033378601
19305,16.0,15.0,0.9947270414768121,0.6460000276565552
19344,16.0,16.0,1.0004812341469984,0.6500000357627869
19383,16.0,17.0,0.9849612636443896,0.6540000438690186
19422,16.0,18.0,0.9723892166064336,0.6600000262260437
19461,16.0,19.0,0.9334834065192785,0.6660000085830688
19500,16.0,20.0,0.9495751857757568,0.6720000505447388
19539,16.0,21.0,0.9200903039712173,0.6740000247955322
19578,16.0,22.0,0.9201329763119037,0.6780000329017639
19617,16.0,23.0,0.9122908665583684,0.6680000424385071
19656,16.0,24.0,0.923285708977626,0.6700000166893005
19695,16.0,25.0,0.895737233834389,0.6700000166893005
19734,16.0,26.0,0.8564976759445972,0.6740000247955322
19773,16.0,27.0,0.8661713844690567,0.6800000071525574
19812,16.0,28.0,0.8613991966614356,0.6800000071525574
19851,16.0,29.0,0.8435694773991903,0.6840000152587891
19890,16.0,30.0,0.8822660461450235,0.6800000071525574
19929,17.0,1.0,2.5338396445298805,0.48600003123283386
19968,17.0,2.0,1.6775222894472954,0.612000048160553
20007,17.0,3.0,1.5817243105325944,0.6520000100135803
20046,17.0,4.0,1.3460721037326715,0.6740000247955322
20085,17.0,5.0,1.2002836909049597,0.7160000205039978
20124,17.0,6.0,1.1353001991907756,0.7300000190734863
20163,17.0,7.0,1.114818314711253,0.7480000257492065
20202,17.0,8.0,1.0589455717649214,0.7560000419616699
20241,17.0,9.0,1.0331542507196083,0.7660000324249268
20280,17.0,10.0,0.9127956307851351,0.7640000581741333
20319,17.0,11.0,0.9122202732624152,0.7800000309944153
20358,17.0,12.0,0.9465515720538604,0.7860000133514404
20397,17.0,13.0,0.8370089301696191,0.784000039100647
20436,17.0,14.0,0.8456886869210464,0.796000063419342
20475,17.0,15.0,0.8498744452610995,0.7980000376701355
20514,17.0,16.0,0.8026632368564606,0.800000011920929
20553,17.0,17.0,0.7609748993164454,0.8040000200271606
20592,17.0,18.0,0.74994351542913,0.8040000200271606
20631,17.0,19.0,0.7599598261026236,0.812000036239624
20670,17.0,20.0,0.7407070428897173,0.812000036239624
20709,17.0,21.0,0.6705046792825063,0.8140000104904175
20748,17.0,22.0,0.7248782561375544,0.8240000605583191
20787,17.0,23.0,0.6560674363221878,0.8220000267028809
20826,17.0,24.0,0.6591805066817846,0.8280000686645508
20865,17.0,25.0,0.6841684579849243,0.8320000171661377
20904,17.0,26.0,0.6323713064193726,0.8320000171661377
20943,17.0,27.0,0.63073818729474,0.8340000510215759
20982,17.0,28.0,0.6107056347223428,0.8400000333786011
21021,17.0,29.0,0.6084107236984448,0.8380000591278076
21060,17.0,30.0,0.6068017956538078,0.8380000591278076
21099,18.0,1.0,4.245717201477442,0.33400002121925354
21138,18.0,2.0,2.7665350437164307,0.45000001788139343
21177,18.0,3.0,2.224595907406929,0.4960000216960907
21216,18.0,4.0,1.9260149124341133,0.5400000214576721
21255,18.0,5.0,1.6815150532967005,0.5560000538825989
21294,18.0,6.0,1.7143761592033582,0.5800000429153442
21333,18.0,7.0,1.559481972303146,0.6040000319480896
21372,18.0,8.0,1.437530184403444,0.6200000047683716
21411,18.0,9.0,1.3855656828635778,0.6300000548362732
21450,18.0,10.0,1.3011777798334758,0.6500000357627869
21489,18.0,11.0,1.2889981346252637,0.6680000424385071
21528,18.0,12.0,1.2074831357369056,0.6800000071525574
21567,18.0,13.0,1.2789374161989262,0.690000057220459
21606,18.0,14.0,1.18543451718795,0.6960000395774841
21645,18.0,15.0,1.23961492226674,0.706000030040741
21684,18.0,16.0,1.1349384991022258,0.706000030040741
21723,18.0,17.0,1.157643382365887,0.7020000219345093
21762,18.0,18.0,1.0401771343671358,0.7040000557899475
21801,18.0,19.0,1.0464864770571392,0.706000030040741
21840,18.0,20.0,1.0307818681765826,0.7100000381469727
21879,18.0,21.0,1.0290327331958673,0.7140000462532043
21918,18.0,22.0,1.0436046123504639,0.7160000205039978
21957,18.0,23.0,0.966822889370796,0.7160000205039978
21996,18.0,24.0,1.0035998607293153,0.7200000286102295
22035,18.0,25.0,0.943144964101987,0.7240000367164612
22074,18.0,26.0,0.9810315003761878,0.7240000367164612
22113,18.0,27.0,0.896423862530635,0.734000027179718
22152,18.0,28.0,0.9035977507248903,0.7380000352859497
22191,18.0,29.0,0.8645933270454407,0.7400000095367432
22230,18.0,30.0,0.896140028268863,0.7460000514984131
22269,19.0,1.0,2.4789428344139686,0.3540000021457672
22308,19.0,2.0,1.8853638691779895,0.5020000338554382
22347,19.0,3.0,1.5489936364002717,0.5460000038146973
22386,19.0,4.0,1.3573193809924982,0.5820000171661377
22425,19.0,5.0,1.2463913361231487,0.6060000061988831
22464,19.0,6.0,1.2016314482077575,0.6300000548362732
22503,19.0,7.0,1.1397354419414814,0.64000004529953
22542,19.0,8.0,1.0446281127440624,0.6600000262260437
22581,19.0,9.0,0.9991155098646115,0.6700000166893005
22620,19.0,10.0,1.0178581827726119,0.6740000247955322
22659,19.0,11.0,0.9805700687261728,0.6740000247955322
22698,19.0,12.0,0.9470655153959225,0.6740000247955322
22737,19.0,13.0,0.8580338068497486,0.6780000329017639
22776,19.0,14.0,0.9274263993287698,0.6860000491142273
22815,19.0,15.0,0.8463146319756141,0.6860000491142273
22854,19.0,16.0,0.8733985194793115,0.6920000314712524
22893,19.0,17.0,0.8668157274906452,0.7000000476837158
22932,19.0,18.0,0.8287921975820493,0.7040000557899475
22971,19.0,19.0,0.7956151221043024,0.7080000042915344
23010,19.0,20.0,0.7546319289085193,0.7140000462532043
23049,19.0,21.0,0.746893619115536,0.7200000286102295
23088,19.0,22.0,0.7303998668988546,0.7200000286102295
23127,19.0,23.0,0.7621039633567517,0.7220000624656677
23166,19.0,24.0,0.7375283684485998,0.7220000624656677
23205,19.0,25.0,0.7466806784654275,0.7200000286102295
23244,19.0,26.0,0.7436258670611259,0.7240000367164612
23283,19.0,27.0,0.706714711128137,0.7220000624656677
23322,19.0,28.0,0.6909242134827834,0.7280000448226929
23361,19.0,29.0,0.6717442098336343,0.7420000433921814
23400,19.0,30.0,0.6930062434612176,0.7320000529289246
